image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001166.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008219.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001175.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001241.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001213.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003915.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001213.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005157.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001213.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006040.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001241.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002201.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001274.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001727.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001281.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001344.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001281.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004198.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001281.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_007497.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001281.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_004916.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001281.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005081.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001281.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000392.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001287.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001289.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001294.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004011.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001302.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_004849.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001321.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_004229.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001321.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005108.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001344.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001712.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001344.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003841.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001344.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_007875.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001344.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005782.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001344.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000480.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001369.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001484.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001380.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003945.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001411.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_007965.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001411.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005987.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001411.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000588.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001414.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001711.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001428.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001436.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001430.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001556.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001452.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003885.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001461.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003937.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001484.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001516.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001516.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001668.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001526.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003921.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001556.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001581.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001649.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001827.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001649.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003832.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001658.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005078.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001658.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_008176.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001658.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000063.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001679.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_008098.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001679.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006315.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001691.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002391.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001712.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003841.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001712.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_007875.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001712.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_005782.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001712.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000480.jpg,roboflow_tran_ngoc_xuan_tin,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001715.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003886.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001715.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003931.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001727.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004091.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001827.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003832.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001862.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005338.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001862.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006233.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001863.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001892.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_001879.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002228.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002129.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002136.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002135.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005567.jpg,roboflow_cuong_ta,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002135.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_006443.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002148.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002152.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002156.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003919.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002345.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004091.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002408.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002409.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002753.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004517.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002761.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002765.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002779.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004404.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002782.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002841.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002786.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004363.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002787.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002876.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002791.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002850.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002791.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004374.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002827.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004351.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002850.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004374.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002878.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004402.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002885.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004395.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002915.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002981.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002919.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003006.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002920.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002950.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002921.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002943.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002922.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002990.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002924.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003016.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002925.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004415.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002926.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004412.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002927.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002944.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002930.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003032.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002939.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_004411.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002949.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002951.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002989.png,hf_vn_plates_segment,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_002991.png,hf_vn_plates_segment,0,True,False
