image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_000701.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002881.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_000701.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_000702.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_000712.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002766.jpg,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_000712.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003651.jpg,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_000731.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002911.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_000868.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_003740.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001105.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001903.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001112.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001227.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001112.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001553.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001112.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_004221.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001112.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_003871.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001129.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001926.png,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001129.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_002185.png,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001129.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001476.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001129.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002353.png,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001129.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_003988.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001137.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002183.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001137.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000767.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001153.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001219.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001153.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_005224.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001153.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006332.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001153.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007919.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001153.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005211.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001163.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001795.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001163.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004839.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001163.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004874.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001163.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007973.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001163.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006105.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001186.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_005088.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001186.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007862.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001186.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005278.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001217.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_005200.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_006443.jpg,test,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_008299.jpg,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001271.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001274.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001294.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001380.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001526.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001544.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001749.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001781.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002156.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002202.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002291.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002392.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_004053.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_004175.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_004192.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000602.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_005266.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_005913.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001329.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001224.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001856.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001919.png,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_004020.png,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_006287.jpg,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001175.png,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001277.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001544.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001643.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001654.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001664.png,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001666.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001782.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001848.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002008.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002284.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002299.png,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002342.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_002420.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_003827.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_003973.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_004166.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000602.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004746.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004769.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004901.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004909.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006008.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007937.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007950.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_008225.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001189.png,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_001856.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_002386.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005010.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001254.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_005108.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001278.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_004217.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001295.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_005962.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001295.png,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_008159.jpg,val,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001296.png,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_006247.jpg,test,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001296.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001106.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001296.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_001210.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001296.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_003908.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001300.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_003894.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001300.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000762.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001300.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000794.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\hf_vn_plates_segment_001300.png,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004746.jpg,train,10,False,True
